,eye_color,face_color
5/cs2705416680881616544.png,3.0,8.0
5/cs3380969964970458229.png,3.0,3.0
5/cs2765445287859216396.png,3.0,5.0
5/cs3387814183449943935.png,3.0,3.0
5/cs3734220484708387240.png,0.0,7.0
5/cs3531460339814597425.png,2.0,10.0
5/cs3490120800097640704.png,2.0,10.0
5/cs2555936738993387222.png,2.0,1.0
2/cs15543294542066947017.png,0.0,2.0
2/cs14947867971391507519.png,1.0,10.0
2/cs15527342371951400328.png,0.0,7.0
2/cs15751753173537064068.png,3.0,8.0
2/cs14649147091146511386.png,1.0,7.0
2/cs15851531054810683787.png,0.0,0.0
2/cs15734061329902666671.png,3.0,4.0
2/cs15087097215649698251.png,1.0,6.0
2/cs15905310931144579266.png,2.0,3.0
2/cs15994080115250177626.png,2.0,10.0
2/cs14683365305383319020.png,0.0,8.0
2/cs14581950023622870202.png,3.0,8.0
2/cs15463747779760187010.png,1.0,10.0
2/cs15883453167939779933.png,3.0,2.0
2/cs15274422729010304755.png,2.0,2.0
2/cs14566000852797775829.png,0.0,8.0
2/cs15136486704018683316.png,4.0,9.0
2/cs15861400106347949531.png,3.0,1.0
2/cs15224679614660165095.png,1.0,3.0
2/cs14579686275352434281.png,1.0,2.0
2/cs15792902913564873531.png,2.0,8.0
2/cs15225385223492800179.png,4.0,10.0
2/cs14909356564150504833.png,1.0,8.0
2/cs14529825797577400877.png,1.0,1.0
2/cs15927315048514380417.png,1.0,6.0
2/cs15904449758182879654.png,1.0,8.0
2/cs15473555144288021939.png,1.0,1.0
2/cs15763003555538122451.png,2.0,5.0
2/cs14713478179819370500.png,3.0,7.0
2/cs14766031818834731805.png,4.0,4.0
2/cs1506185079733742454.png,1.0,7.0
2/cs1457249566500300050.png,0.0,8.0
2/cs15038389776923692531.png,3.0,2.0
2/cs14730949485830040024.png,0.0,6.0
2/cs15582430778865388788.png,3.0,4.0
2/cs14976323890240232369.png,1.0,3.0
2/cs15155159950195710756.png,0.0,7.0
2/cs15734064862077913741.png,2.0,0.0
2/cs14731296271718739005.png,1.0,5.0
2/cs15469936642711506134.png,1.0,6.0
2/cs14954182620744316953.png,0.0,5.0
2/cs152969538522261679.png,0.0,10.0
2/cs15918619223455731031.png,0.0,6.0
2/cs14610780731120083788.png,1.0,8.0
2/cs14771841235311804123.png,1.0,10.0
2/cs148534003905426116.png,3.0,2.0
2/cs15043113519688475539.png,4.0,5.0
2/cs1474223772161316337.png,2.0,4.0
2/cs15445324414224251339.png,3.0,4.0
2/cs15480102939543886637.png,3.0,6.0
2/cs15412320455447590685.png,4.0,8.0
2/cs14715786279250432248.png,2.0,7.0
2/cs1476660570476412510.png,3.0,5.0
2/cs15906967958235029307.png,4.0,8.0
2/cs14739010872735922050.png,3.0,6.0
2/cs15293177833085676361.png,2.0,4.0
2/cs14598703263741430230.png,3.0,3.0
2/cs14704913403415841349.png,2.0,7.0
2/cs14886289019844101800.png,3.0,6.0
2/cs14926321589556086616.png,4.0,4.0
2/cs14899514948047648646.png,2.0,0.0
2/cs15585539487564032539.png,2.0,0.0
2/cs1476343037370608226.png,3.0,9.0
2/cs15815137401739217262.png,1.0,3.0
2/cs14715378307379448820.png,0.0,10.0
2/cs15315718417742687805.png,3.0,3.0
2/cs15540577586567935954.png,1.0,5.0
2/cs15162766853681830492.png,1.0,3.0
2/cs15862205839206596682.png,1.0,0.0
2/cs15558811207598782065.png,0.0,5.0
2/cs1486881155364257626.png,3.0,4.0
2/cs15691128550649024774.png,4.0,2.0
2/cs15335238607154080133.png,0.0,5.0
2/cs15635868205353585006.png,2.0,7.0
2/cs14846528310808192447.png,2.0,8.0
2/cs14722829471596542884.png,2.0,3.0
2/cs15938257298701474830.png,1.0,2.0
2/cs15362134605943567072.png,3.0,5.0
2/cs15645252629070205129.png,0.0,2.0
2/cs15442654975356404320.png,1.0,0.0
2/cs15157833475895901078.png,0.0,4.0
2/cs15841200561521386329.png,2.0,9.0
2/cs14588460426511522105.png,0.0,2.0
2/cs15615937623646124054.png,3.0,9.0
2/cs15048391662735945830.png,4.0,10.0
2/cs15690182445650005049.png,2.0,5.0
2/cs14620696097971274651.png,2.0,5.0
2/cs15235017217736557354.png,0.0,6.0
2/cs15769394555243127214.png,3.0,8.0
2/cs15116125593730457146.png,3.0,7.0
2/cs15418905457497588389.png,2.0,5.0
2/cs15708744595053210286.png,4.0,7.0
2/cs15189772956109701635.png,4.0,3.0
2/cs1502892964291690587.png,1.0,2.0
2/cs14685728159116125281.png,0.0,5.0
2/cs15292430067379773824.png,0.0,5.0
2/cs15264815838770333675.png,1.0,5.0
2/cs15402477685776395124.png,1.0,9.0
2/cs15762128401012173728.png,4.0,10.0
2/cs15175879970005486140.png,3.0,8.0
2/cs15759078993130238520.png,4.0,2.0
2/cs15583622654686423145.png,3.0,10.0
2/cs15597523823241922495.png,3.0,2.0
2/cs15838455529324334355.png,0.0,9.0
2/cs15439916237321775329.png,2.0,4.0
2/cs15030415434987772945.png,1.0,6.0
2/cs1462446918985122260.png,4.0,8.0
2/cs15779078683340904599.png,2.0,7.0
2/cs15351549856226947577.png,1.0,2.0
2/cs15606702175584564584.png,2.0,10.0
2/cs15983765916268861691.png,4.0,2.0
2/cs14809764231970429611.png,2.0,0.0
2/cs14957296119259423596.png,0.0,1.0
2/cs15408597960419055149.png,2.0,6.0
2/cs15975624108805422719.png,0.0,0.0
2/cs15958885333956875721.png,3.0,6.0
2/cs14553078349967630864.png,1.0,7.0
2/cs15451609994327635987.png,3.0,10.0
2/cs15444982034518647876.png,3.0,8.0
2/cs1589519453673418853.png,3.0,3.0
2/cs15919705444249493080.png,3.0,3.0
2/cs14754336643700619141.png,2.0,10.0
2/cs15599889954362450337.png,1.0,3.0
2/cs15695256805597202872.png,0.0,5.0
2/cs15263912612171363436.png,1.0,0.0
2/cs14836276814665519945.png,0.0,9.0
2/cs14908525720603229859.png,2.0,3.0
2/cs14527256354341472658.png,1.0,10.0
2/cs15248680992768093887.png,4.0,4.0
2/cs1583775768017691553.png,4.0,2.0
2/cs14933914822764985742.png,1.0,6.0
2/cs15360370121855115634.png,4.0,8.0
2/cs15369781677665995269.png,3.0,5.0
2/cs14767128102268021929.png,2.0,1.0
2/cs15669779722917466630.png,1.0,6.0
2/cs14612801573466803685.png,3.0,10.0
2/cs14795771535724533358.png,3.0,0.0
2/cs15668846783151953721.png,1.0,3.0
2/cs1550724208683125660.png,0.0,2.0
2/cs15527429595868674532.png,2.0,10.0
2/cs15696805017184579908.png,4.0,9.0
2/cs14832000659005647049.png,3.0,6.0
2/cs14900235440682022821.png,3.0,0.0
2/cs14887121175217817459.png,2.0,8.0
2/cs15898394329415936648.png,2.0,0.0
2/cs15106142323545617196.png,3.0,3.0
2/cs1492917787387375589.png,3.0,0.0
2/cs15332358388987945858.png,0.0,9.0
2/cs15558625377149271174.png,4.0,1.0
2/cs14850187661995407950.png,1.0,4.0
2/cs15026574603254070607.png,3.0,10.0
2/cs15725045168457157933.png,3.0,2.0
2/cs15747258588576061474.png,0.0,7.0
2/cs14690971296375107266.png,3.0,7.0
2/cs14765671685775093144.png,1.0,4.0
2/cs15300485580632678205.png,1.0,0.0
2/cs15078315749943580738.png,0.0,7.0
2/cs14526732514946325371.png,1.0,7.0
2/cs15047990460210421015.png,3.0,2.0
2/cs15651419809761247664.png,2.0,9.0
2/cs14900533404264954191.png,1.0,8.0
2/cs14795682608312302252.png,2.0,1.0
2/cs1480701660416470333.png,4.0,6.0
2/cs15787430179557648033.png,3.0,2.0
2/cs15180228795916957376.png,1.0,10.0
2/cs14529226342249485283.png,0.0,0.0
2/cs15726215658553793778.png,2.0,0.0
2/cs14681829937636400192.png,2.0,7.0
2/cs14762586126202286943.png,0.0,9.0
2/cs15705277057432492990.png,0.0,6.0
2/cs1474391984391719130.png,4.0,9.0
2/cs14804067404711427270.png,4.0,6.0
2/cs14941958772833478787.png,1.0,4.0
2/cs14749843342349733382.png,3.0,6.0
2/cs14551045509757852418.png,4.0,1.0
2/cs14535870019138878518.png,1.0,2.0
2/cs15489939728184875125.png,1.0,0.0
2/cs1567095014127009549.png,0.0,4.0
2/cs15251498066298092110.png,0.0,4.0
2/cs15996953759728407078.png,4.0,4.0
2/cs14689187481554551666.png,4.0,9.0
2/cs14663599052536462390.png,0.0,7.0
2/cs1493892428215429111.png,0.0,4.0
2/cs15921171229886478287.png,3.0,7.0
2/cs15346236920264565482.png,4.0,0.0
2/cs14755225816728485145.png,3.0,1.0
2/cs15566196560162008393.png,2.0,3.0
2/cs15638909532638782664.png,4.0,10.0
2/cs14525106505212181948.png,2.0,10.0
2/cs14652470487017419104.png,2.0,4.0
2/cs1562132039304336690.png,0.0,3.0
2/cs1561172378345141595.png,0.0,5.0
2/cs15025528140359460613.png,0.0,6.0
2/cs15173053568623796108.png,3.0,4.0
2/cs15541134589125125201.png,2.0,0.0
2/cs15300765536429060551.png,1.0,3.0
2/cs15389050447665923027.png,4.0,5.0
2/cs14683883462922797211.png,2.0,4.0
2/cs14790521784833779190.png,1.0,7.0
2/cs15715956472215757905.png,3.0,0.0
2/cs14564617773952848049.png,3.0,5.0
2/cs1498505516530940314.png,1.0,5.0
2/cs15802427183896843343.png,2.0,6.0
2/cs14596736692027203104.png,2.0,9.0
2/cs1483525971430280400.png,0.0,8.0
2/cs15790008520333122149.png,2.0,9.0
2/cs15294558790608391620.png,0.0,8.0
2/cs15418439951041144406.png,0.0,0.0
2/cs15564644031710884706.png,1.0,8.0
2/cs1513943432348957304.png,2.0,8.0
2/cs15943537618695649202.png,1.0,6.0
2/cs14900455466736812008.png,1.0,1.0
2/cs15748376838108742269.png,0.0,5.0
2/cs15757931490630843736.png,0.0,1.0
2/cs15018052854513453571.png,0.0,10.0
2/cs15550525000242879257.png,3.0,0.0
2/cs14645064820291226298.png,3.0,3.0
2/cs15793498413724006939.png,1.0,7.0
2/cs15812809042643228150.png,4.0,7.0
2/cs14853337281534766728.png,3.0,5.0
2/cs15304390474483176289.png,3.0,0.0
2/cs15990788563476078491.png,0.0,3.0
2/cs15319881054071754133.png,2.0,9.0
2/cs14593553708809420856.png,2.0,1.0
2/cs15266531659422516227.png,4.0,0.0
2/cs14802093778883873934.png,1.0,10.0
2/cs1538907356897015867.png,0.0,3.0
2/cs15246971961759961792.png,3.0,4.0
2/cs15440366119059646402.png,3.0,9.0
2/cs1460940261051445183.png,4.0,5.0
2/cs15816202946054848669.png,0.0,5.0
2/cs15482825965350273796.png,4.0,9.0
2/cs1530382322784776909.png,1.0,6.0
2/cs14952550104020982525.png,2.0,10.0
2/cs15086444407035879450.png,2.0,9.0
2/cs15030164938469183868.png,0.0,1.0
2/cs15343510084183007556.png,2.0,8.0
2/cs15796966545410709076.png,4.0,7.0
2/cs15250665746031923496.png,1.0,10.0
2/cs15762836439992713068.png,3.0,7.0
2/cs14851400532373295115.png,4.0,5.0
2/cs15298140964943374141.png,2.0,1.0
2/cs15390793380005226206.png,2.0,4.0
2/cs14809072988441450061.png,4.0,0.0
2/cs15188580792551628979.png,1.0,2.0
2/cs14725598907862221806.png,2.0,9.0
2/cs14571757392140467922.png,3.0,8.0
2/cs15833130769548400377.png,3.0,1.0
2/cs15118709624504411017.png,2.0,6.0
2/cs15696316014447942459.png,3.0,7.0
2/cs15829965786189053510.png,1.0,6.0
2/cs1574052562994089581.png,2.0,8.0
2/cs15269116833002575673.png,2.0,9.0
2/cs15990051031205036575.png,3.0,3.0
2/cs15961974345783882742.png,0.0,2.0
2/cs15350453315675135202.png,1.0,9.0
2/cs15238916546686427326.png,4.0,10.0
2/cs15903834510537698748.png,3.0,0.0
2/cs1536457099710115915.png,2.0,4.0
2/cs14865457209900825456.png,3.0,2.0
2/cs14646680495981475074.png,4.0,3.0
2/cs14532205307760708524.png,3.0,3.0
2/cs15607221066711312668.png,1.0,4.0
2/cs15652614489330089652.png,1.0,9.0
2/cs15432522911509461507.png,4.0,1.0
2/cs14956545084071326492.png,0.0,6.0
2/cs14737520611501058086.png,4.0,1.0
2/cs15807136078734699612.png,3.0,8.0
2/cs14685481705074081411.png,0.0,6.0
2/cs15742737785209018658.png,0.0,8.0
2/cs15346672630932912466.png,2.0,0.0
2/cs15347341851145604202.png,2.0,3.0
2/cs15402176062283495998.png,4.0,4.0
2/cs1590004249675421583.png,3.0,6.0
2/cs15229558068317048637.png,3.0,7.0
2/cs15676682117200559454.png,4.0,9.0
2/cs14994473960444706794.png,0.0,8.0
2/cs1591330359627094302.png,3.0,7.0
2/cs1508458481091576412.png,2.0,1.0
2/cs15705873579856857545.png,0.0,2.0
2/cs15448791222111051208.png,3.0,3.0
2/cs15147613375315896985.png,2.0,5.0
2/cs15577576088250835569.png,2.0,9.0
2/cs14929611702722194454.png,2.0,5.0
2/cs14550551281883321089.png,1.0,5.0
2/cs1590037147883214090.png,0.0,4.0
2/cs1575981129723187128.png,1.0,7.0
2/cs1530992581083979662.png,3.0,4.0
2/cs15482942248540881384.png,0.0,1.0
2/cs15967266880094706347.png,0.0,2.0
2/cs15944646871742844061.png,1.0,7.0
2/cs14932149248260823932.png,2.0,8.0
2/cs14845337833609656948.png,3.0,10.0
2/cs14568759323670805630.png,3.0,6.0
2/cs1526513800449131811.png,0.0,10.0
2/cs14980788875790229419.png,1.0,6.0
2/cs14800198682140733428.png,3.0,6.0
2/cs15364132720108030757.png,4.0,7.0
2/cs15932451329144549872.png,0.0,4.0
2/cs15064588472494397647.png,3.0,8.0
2/cs15063593390077802108.png,1.0,8.0
2/cs15011088244627742990.png,4.0,8.0
2/cs1497400271045301013.png,0.0,1.0
2/cs15943055515018145814.png,0.0,6.0
2/cs14868641852022567608.png,4.0,10.0
2/cs14916633437143954696.png,2.0,10.0
2/cs15191036385151276692.png,4.0,3.0
2/cs15519807776749135369.png,2.0,0.0
2/cs1468919178741334798.png,0.0,1.0
2/cs15480238791745853859.png,3.0,5.0
2/cs14901111578485129659.png,2.0,2.0
2/cs15511725844789058919.png,0.0,9.0
2/cs15457440134543745684.png,1.0,7.0
4/cs18336980289984180295.png,3.0,5.0
4/cs17741473538948622541.png,0.0,1.0
4/cs2004814599256937208.png,1.0,8.0
4/cs17715326982288878194.png,1.0,6.0
4/cs1966498104837841225.png,0.0,6.0
4/cs17836563358459060605.png,3.0,10.0
4/cs1912111970988705656.png,3.0,8.0
4/cs2130721712250409933.png,0.0,6.0
4/cs2190687688431023230.png,1.0,10.0
4/cs17738443172551306348.png,1.0,1.0
4/cs18437498473244189098.png,1.0,1.0
4/cs17798085862815358600.png,1.0,3.0
4/cs17814592463777463069.png,2.0,10.0
4/cs209048687415572717.png,0.0,0.0
4/cs17868697535097160426.png,0.0,0.0
4/cs17735833095620359641.png,0.0,9.0
4/cs18137899873473864515.png,1.0,7.0
4/cs1955770850884128903.png,0.0,3.0
4/cs17735429203965470271.png,3.0,8.0
4/cs18166099724308749352.png,1.0,3.0
4/cs2088521737023295846.png,3.0,7.0
4/cs2115948777147414458.png,0.0,6.0
4/cs180968574400713630.png,1.0,8.0
4/cs17924050751931209486.png,0.0,7.0
4/cs17561479025236924531.png,3.0,5.0
4/cs18032279009281184319.png,3.0,7.0
4/cs18150312051430614756.png,3.0,0.0
4/cs17826387934630087076.png,0.0,9.0
4/cs1998145688432861174.png,2.0,6.0
4/cs2325551134923102793.png,0.0,8.0
4/cs17940150121741258197.png,1.0,3.0
4/cs1792179392053032112.png,3.0,10.0
4/cs2007925503349914931.png,3.0,5.0
4/cs1961000642799985702.png,4.0,3.0
4/cs18125232650254081991.png,4.0,10.0
4/cs1921217115553447440.png,3.0,6.0
4/cs18248318819561594890.png,1.0,1.0
4/cs17937830470539687445.png,2.0,2.0
4/cs17890281760448993242.png,1.0,4.0
4/cs18347810356128369443.png,1.0,9.0
4/cs17654239354989957462.png,2.0,5.0
4/cs1802712632897324339.png,1.0,4.0
4/cs18348236922044200823.png,4.0,8.0
4/cs1973974169552249658.png,0.0,2.0
4/cs17594808632224947296.png,0.0,8.0
4/cs1956357171438841995.png,4.0,1.0
4/cs17677365328826662446.png,3.0,10.0
4/cs18409238675870805053.png,3.0,0.0
4/cs18115988500190482602.png,0.0,4.0
4/cs1800765247150632807.png,1.0,6.0
4/cs17656153371058953749.png,2.0,9.0
4/cs1807520950123495490.png,3.0,4.0
4/cs2382717405595360178.png,3.0,9.0
4/cs17905865386957974398.png,2.0,9.0
4/cs2212828689300567860.png,0.0,8.0
4/cs2306550354497089440.png,2.0,7.0
4/cs17904232715146584142.png,2.0,1.0
4/cs17659299115198115481.png,4.0,2.0
4/cs17677339109325555260.png,4.0,4.0
4/cs17861249870985685858.png,4.0,1.0
4/cs2324150110398765825.png,2.0,9.0
4/cs17831008527687242255.png,4.0,6.0
4/cs17732419965658931646.png,2.0,0.0
4/cs2024202245605878210.png,2.0,2.0
4/cs18152715371845333035.png,0.0,3.0
4/cs2394976046221349755.png,4.0,1.0
4/cs2358757321038551894.png,4.0,10.0
4/cs18257283267142402717.png,4.0,5.0
4/cs17758782092096876114.png,1.0,10.0
4/cs18140517459291745607.png,2.0,8.0
4/cs229394951595134175.png,0.0,3.0
4/cs17958039199213300249.png,0.0,3.0
4/cs17966347912426297137.png,3.0,9.0
4/cs17773537272498874105.png,3.0,0.0
4/cs17726512109519385202.png,0.0,9.0
4/cs2325063450392368623.png,3.0,6.0
4/cs2337684318657808157.png,2.0,6.0
4/cs18368691787268767849.png,1.0,1.0
4/cs224718134038800188.png,3.0,3.0
4/cs2288426030114628271.png,4.0,1.0
4/cs18113411647060350049.png,2.0,3.0
4/cs17915173977615130974.png,1.0,8.0
4/cs1953998561791182516.png,1.0,6.0
4/cs2107966213853470621.png,0.0,4.0
4/cs2082448169189598841.png,0.0,3.0
4/cs2359652398443017163.png,3.0,1.0
4/cs1835644865199937705.png,3.0,10.0
4/cs18248173201645140995.png,0.0,4.0
4/cs2062606288460291345.png,1.0,5.0
4/cs230945698024475870.png,0.0,10.0
4/cs2402677715828573713.png,2.0,5.0
4/cs1824842944449814874.png,1.0,8.0
4/cs17801610088166582901.png,1.0,9.0
4/cs2355273917810684699.png,4.0,8.0
4/cs17580846801679915327.png,3.0,4.0
4/cs233548284991776483.png,3.0,1.0
4/cs17619786116872461253.png,1.0,10.0
4/cs2083795835708797846.png,0.0,5.0
4/cs2176113921208619424.png,0.0,8.0
4/cs17589594625861895398.png,2.0,6.0
4/cs17971688329665638967.png,2.0,5.0
4/cs17849336323142312150.png,2.0,8.0
4/cs17869231098801802263.png,2.0,2.0
4/cs17926520661244639872.png,1.0,8.0
4/cs229489915442610462.png,2.0,0.0
4/cs17561398538360819569.png,3.0,3.0
4/cs17688795364473661292.png,0.0,5.0
4/cs17734745101748537564.png,4.0,9.0
4/cs18416403734588679358.png,4.0,10.0
4/cs18335678677621585301.png,2.0,7.0
4/cs203445435393501194.png,3.0,8.0
4/cs18139778333677465579.png,3.0,1.0
4/cs17726525819840061099.png,2.0,1.0
4/cs217678807514916461.png,2.0,5.0
4/cs1918788701334870134.png,3.0,9.0
4/cs18333072496989778926.png,2.0,3.0
4/cs17812356512292055792.png,3.0,9.0
4/cs18083638103107050130.png,4.0,3.0
4/cs17972455920131824912.png,4.0,5.0
4/cs2145050698743598476.png,3.0,0.0
4/cs17654596983325145248.png,2.0,5.0
4/cs17807401632007389607.png,4.0,0.0
4/cs2253279674671398720.png,0.0,4.0
4/cs1794777147946397295.png,1.0,1.0
4/cs2168385643570532649.png,3.0,0.0
4/cs18223064862948943847.png,0.0,2.0
4/cs2407319772481654128.png,1.0,10.0
4/cs17934014450398859477.png,3.0,6.0
4/cs17889036699772211221.png,2.0,6.0
4/cs1800490498853131507.png,3.0,0.0
4/cs2010682699234397952.png,2.0,3.0
4/cs2262493041056641645.png,2.0,8.0
4/cs1842895761065406376.png,4.0,7.0
4/cs2434840186375628751.png,3.0,0.0
4/cs1981028776657887720.png,4.0,9.0
4/cs2348875036136230725.png,3.0,3.0
4/cs2196010852537728583.png,4.0,8.0
4/cs1901403047937083167.png,3.0,10.0
4/cs18246562352660600049.png,3.0,9.0
4/cs2018145797140476929.png,2.0,9.0
4/cs2373927660366186453.png,0.0,8.0
4/cs1877411452352859242.png,0.0,7.0
4/cs2048555823949362164.png,2.0,7.0
4/cs17829238596529801221.png,0.0,9.0
4/cs17811861297517598989.png,4.0,5.0
4/cs2430827566432279169.png,1.0,5.0
4/cs2144821668199689001.png,0.0,0.0
4/cs2098923370757886431.png,3.0,1.0
4/cs2114139320569210242.png,4.0,0.0
4/cs1819095965165711298.png,1.0,8.0
4/cs230239444389385397.png,1.0,1.0
4/cs17831911638956173952.png,4.0,4.0
4/cs2255841118938691928.png,4.0,6.0
4/cs217879700811579800.png,1.0,7.0
4/cs18417426876305955406.png,0.0,9.0
4/cs1817340539662834953.png,1.0,2.0
4/cs18353788592425904601.png,1.0,8.0
4/cs2026543719396499312.png,2.0,4.0
4/cs2332792214278319575.png,3.0,10.0
4/cs1850424929584091811.png,3.0,3.0
4/cs2040369287073855690.png,3.0,8.0
4/cs2139086486037763306.png,1.0,4.0
4/cs2002354130048806749.png,0.0,6.0
4/cs17675210410660953702.png,2.0,8.0
4/cs2250524479933383336.png,0.0,7.0
4/cs17796196879590998997.png,2.0,8.0
4/cs2133839030275279770.png,0.0,8.0
4/cs18002677021902067671.png,4.0,4.0
4/cs17916261054528553005.png,4.0,2.0
4/cs18135791079405720396.png,0.0,3.0
4/cs18143402474485965311.png,1.0,5.0
4/cs18095247921529845291.png,2.0,1.0
4/cs2245000899405956827.png,3.0,9.0
4/cs2369002216129587983.png,0.0,8.0
4/cs17670852800451244773.png,4.0,8.0
4/cs17567411222752921151.png,3.0,1.0
4/cs2427737394311616254.png,1.0,6.0
4/cs18186811343280192933.png,1.0,10.0
4/cs18303952793466691367.png,4.0,7.0
4/cs2009761929563996168.png,4.0,6.0
4/cs18363439118149410374.png,3.0,0.0
4/cs2270373153505546701.png,3.0,2.0
4/cs18323794378586839372.png,3.0,9.0
4/cs2228116378718639922.png,3.0,9.0
4/cs18320098706292951260.png,0.0,8.0
4/cs1811639089792259616.png,2.0,5.0
4/cs215515903392722321.png,3.0,6.0
4/cs17602190944241968870.png,1.0,9.0
4/cs18277611558299529926.png,1.0,7.0
4/cs17941436339885818486.png,2.0,4.0
4/cs18439409339626584697.png,0.0,1.0
4/cs17887482491754786845.png,0.0,5.0
4/cs2128026886282466110.png,0.0,10.0
4/cs2388457053813114083.png,1.0,10.0
4/cs17574589676529373845.png,4.0,2.0
4/cs17547760322980939987.png,0.0,6.0
4/cs18375272171522127689.png,3.0,4.0
4/cs1819453131400006192.png,2.0,7.0
4/cs18220308556779614104.png,4.0,4.0
4/cs194829585249926616.png,1.0,2.0
4/cs17955670755141521328.png,3.0,9.0
4/cs18286527225499794537.png,1.0,9.0
4/cs18171787061600162711.png,2.0,2.0
4/cs193338343573770890.png,3.0,5.0
4/cs1823557155005978605.png,3.0,5.0
4/cs17663213444106908564.png,4.0,1.0
4/cs2020035549366975983.png,3.0,4.0
4/cs18227930759735019448.png,0.0,5.0
4/cs2168144211067867070.png,4.0,0.0
4/cs17755108839627080579.png,1.0,2.0
4/cs17624119657082238782.png,0.0,7.0
4/cs17848650744655369474.png,3.0,3.0
4/cs18394653375244981310.png,4.0,4.0
4/cs2001743313129983885.png,1.0,4.0
4/cs18093045128600669047.png,0.0,7.0
4/cs1911000307344271497.png,0.0,6.0
4/cs2185040008753228595.png,3.0,10.0
4/cs2264848883812493161.png,4.0,10.0
4/cs17589482583739800264.png,2.0,4.0
4/cs17625716904028439697.png,2.0,2.0
4/cs18318842411717469455.png,1.0,10.0
4/cs18331208267572046980.png,1.0,6.0
4/cs17935747942871408775.png,3.0,10.0
4/cs1954435391751216196.png,0.0,5.0
4/cs224233976714060453.png,0.0,5.0
4/cs1952626793287832742.png,2.0,2.0
4/cs18096794083020790816.png,0.0,10.0
4/cs18442489400127791710.png,3.0,1.0
4/cs2416641636010956683.png,4.0,5.0
4/cs2094846755555191005.png,4.0,0.0
4/cs18254712684617259835.png,3.0,0.0
4/cs2425669192245507764.png,0.0,7.0
4/cs1969293420918745735.png,4.0,9.0
4/cs1899163827131096937.png,4.0,8.0
4/cs18136025365112304247.png,1.0,10.0
4/cs2343172883979314271.png,4.0,4.0
4/cs2320823550334019087.png,3.0,5.0
4/cs2122803647995192465.png,1.0,2.0
4/cs1937173142589182848.png,3.0,4.0
4/cs18206856133957985910.png,3.0,3.0
4/cs1769771963614746619.png,4.0,7.0
4/cs2361717724758184351.png,0.0,10.0
4/cs18323333885850997043.png,3.0,6.0
4/cs1871719127579048912.png,1.0,7.0
4/cs213368976953857624.png,1.0,4.0
4/cs18378626998589977492.png,3.0,3.0
4/cs2392989181956067550.png,3.0,1.0
4/cs17675096972738492008.png,1.0,4.0
4/cs18060818081486649583.png,1.0,9.0
4/cs2086765789038137196.png,4.0,8.0
4/cs17695087113938992506.png,0.0,4.0
4/cs18177282548835568475.png,3.0,6.0
4/cs220058226553732035.png,3.0,0.0
4/cs18275723428833022319.png,1.0,4.0
4/cs18204973281277501050.png,0.0,9.0
4/cs17648740419214319963.png,3.0,9.0
4/cs1812901868223001075.png,2.0,7.0
4/cs18044406200086776473.png,4.0,10.0
4/cs17865355961767525427.png,3.0,8.0
4/cs18289930491928575401.png,2.0,8.0
4/cs1896934733456685751.png,0.0,0.0
4/cs1881163406821612390.png,1.0,9.0
4/cs2359879534869301165.png,3.0,4.0
4/cs18198039319318986764.png,1.0,10.0
4/cs2169127174535546840.png,4.0,0.0
4/cs243374093258061159.png,1.0,2.0
4/cs17717372047088630846.png,3.0,1.0
4/cs18179125018141938694.png,1.0,2.0
4/cs18308132607362958362.png,2.0,5.0
4/cs1921905802400614396.png,4.0,0.0
4/cs2234713331587033351.png,2.0,6.0
4/cs2141570126391895580.png,4.0,4.0
4/cs2274170687948764306.png,3.0,9.0
4/cs1758455837446652146.png,3.0,1.0
4/cs18145286459822113635.png,3.0,0.0
4/cs18346377671102975949.png,4.0,7.0
4/cs17807756039999764852.png,4.0,9.0
4/cs2303264203517155766.png,3.0,0.0
4/cs17539099458261221676.png,4.0,7.0
4/cs17777378423476731538.png,0.0,2.0
4/cs2337357380575165222.png,4.0,2.0
4/cs18287055210759516963.png,4.0,0.0
4/cs18136240376243401133.png,4.0,6.0
4/cs18178603256753051541.png,0.0,3.0
4/cs17816227724276103461.png,0.0,8.0
4/cs2110709037679399434.png,2.0,10.0
4/cs17562235155998152160.png,2.0,1.0
4/cs17949141171398540402.png,3.0,10.0
4/cs1764522852099196324.png,1.0,2.0
4/cs17688635214672534643.png,0.0,3.0
4/cs2373196893657762939.png,1.0,3.0
4/cs18306074151522858494.png,3.0,4.0
4/cs1843132517559399667.png,2.0,8.0
4/cs17997695404735727206.png,4.0,10.0
4/cs2102205561698428586.png,1.0,0.0
4/cs2201135797388221320.png,2.0,4.0
4/cs18162616435641085488.png,1.0,9.0
4/cs1877295491065107500.png,1.0,0.0
4/cs18391675237823690371.png,2.0,9.0
4/cs200070091627103575.png,4.0,10.0
4/cs17818332926062734284.png,4.0,10.0
4/cs17804399113845389239.png,1.0,8.0
4/cs17944315143353973403.png,0.0,4.0
4/cs18080158447491918237.png,0.0,9.0
4/cs18265018991077103029.png,4.0,0.0
4/cs18252221709589347209.png,3.0,8.0
4/cs1834286193847418668.png,1.0,5.0
4/cs18445350578973756251.png,1.0,7.0
4/cs18378524053331832108.png,4.0,10.0
4/cs233107597148642031.png,3.0,5.0
4/cs1867731607856984652.png,3.0,9.0
4/cs18013566034286905433.png,2.0,5.0
4/cs17702414984378953433.png,3.0,6.0
4/cs1814526996255887344.png,0.0,7.0
4/cs17955552600302329559.png,2.0,10.0
