,eye_color,face_color
2/cs15828662866054007852.png,3.0,2.0
2/cs14878119808531766055.png,2.0,5.0
2/cs15364283910634151840.png,0.0,5.0
2/cs14791379553822831261.png,1.0,9.0
2/cs1504197399600870178.png,4.0,2.0
2/cs15842233499633724592.png,3.0,1.0
2/cs15476663834344177877.png,1.0,3.0
2/cs15039469027463074722.png,2.0,0.0
2/cs1548588048828337503.png,4.0,3.0
2/cs15619462768901038780.png,4.0,6.0
2/cs15604493487820272773.png,1.0,10.0
2/cs14843482359533442706.png,3.0,3.0
2/cs14539474357731657365.png,2.0,7.0
2/cs15201105991195026757.png,2.0,0.0
2/cs15351810758790832570.png,2.0,3.0
2/cs15701589120261877809.png,2.0,9.0
2/cs14597196392509063923.png,0.0,3.0
2/cs1589935129620498529.png,1.0,1.0
2/cs15653660167327651823.png,2.0,3.0
2/cs14891317165961544395.png,3.0,0.0
2/cs15335198320947335979.png,3.0,1.0
2/cs15550393932691853530.png,2.0,9.0
2/cs15779977071379440586.png,2.0,4.0
2/cs1541615655516265279.png,1.0,7.0
2/cs14702906748562709104.png,2.0,8.0
2/cs1506572857583420169.png,0.0,0.0
2/cs15476460668666029728.png,1.0,2.0
2/cs14724187335535316299.png,2.0,5.0
2/cs15779442871568594889.png,4.0,3.0
2/cs15634675677374224981.png,3.0,6.0
2/cs15939992414848744413.png,0.0,4.0
2/cs14731973687345500052.png,2.0,5.0
2/cs15738175565392442896.png,2.0,0.0
2/cs15814752343926953378.png,2.0,1.0
2/cs14579786513104124890.png,1.0,2.0
2/cs15067859706412105561.png,2.0,2.0
2/cs15801455933665065186.png,1.0,9.0
2/cs15268226874777739806.png,1.0,2.0
2/cs15723667347457946503.png,0.0,4.0
2/cs15518771391839702288.png,0.0,3.0
2/cs1467840987873381978.png,2.0,6.0
2/cs1570377622471911603.png,3.0,5.0
2/cs15162961594884489600.png,4.0,10.0
2/cs15596519246756393023.png,4.0,3.0
2/cs15887954962015272694.png,0.0,0.0
2/cs15801150001167736402.png,4.0,2.0
2/cs14751210900219621987.png,4.0,5.0
2/cs14578296119890170342.png,2.0,7.0
2/cs15873579539903712018.png,0.0,9.0
2/cs14930194414038208388.png,1.0,3.0
2/cs14803275433605447126.png,4.0,9.0
2/cs14889858426996244516.png,4.0,0.0
2/cs14941353912654807591.png,2.0,3.0
4/cs18140232768102382273.png,3.0,0.0
4/cs18056018432158060817.png,3.0,0.0
4/cs17692006205775530296.png,1.0,3.0
4/cs234751793200703328.png,3.0,9.0
4/cs201660843894973860.png,0.0,10.0
4/cs18099517407512005798.png,3.0,9.0
4/cs2302487643252537817.png,2.0,1.0
4/cs18280066221474856303.png,4.0,3.0
4/cs18353877517442780940.png,2.0,8.0
4/cs17738398156551088100.png,3.0,9.0
4/cs2090723793991338673.png,0.0,4.0
4/cs18394040593064910286.png,4.0,2.0
4/cs18059972739992300662.png,1.0,2.0
4/cs18116582042727288945.png,2.0,9.0
4/cs18086949495521942346.png,2.0,0.0
4/cs2150210158282270272.png,0.0,9.0
4/cs1847995918666747995.png,1.0,9.0
4/cs18060304461038244698.png,1.0,6.0
4/cs2370288308611381724.png,2.0,6.0
4/cs2422025891822773718.png,0.0,3.0
4/cs2296429161819577340.png,4.0,0.0
4/cs18238089689759692711.png,3.0,8.0
4/cs18074191209360112903.png,3.0,8.0
4/cs17714306506114208729.png,4.0,1.0
4/cs17557819362288851693.png,0.0,4.0
4/cs2439022966897672315.png,0.0,5.0
4/cs2127109726366398500.png,2.0,10.0
4/cs17540331763628355143.png,2.0,0.0
4/cs2016286988430427233.png,4.0,8.0
4/cs1791630782503185849.png,0.0,6.0
4/cs2173103476994320376.png,1.0,1.0
4/cs18222422270523333117.png,0.0,2.0
4/cs17725424339580693065.png,3.0,7.0
4/cs2296174944668821881.png,4.0,4.0
4/cs18100762073801499279.png,2.0,8.0
4/cs2386919430351148055.png,4.0,0.0
4/cs2231325047888761982.png,2.0,8.0
4/cs17957678280376494155.png,2.0,0.0
4/cs18434213709812899547.png,2.0,7.0
4/cs217649321813116531.png,2.0,3.0
4/cs18116175177150429482.png,2.0,3.0
4/cs17810206560220544466.png,4.0,7.0
4/cs17974400360640602096.png,4.0,5.0
4/cs17662556766280154666.png,0.0,1.0
4/cs17899581445063236801.png,0.0,0.0
4/cs17719109535867559860.png,0.0,0.0
4/cs18366923922934355899.png,4.0,4.0
4/cs2248845308897316485.png,4.0,2.0
4/cs18148451434064573547.png,3.0,8.0
4/cs1975811330357736099.png,0.0,4.0
4/cs1957777808376858736.png,0.0,3.0
4/cs2418307710521158725.png,4.0,4.0
4/cs18037953451359494507.png,3.0,8.0
4/cs17750552136759897349.png,2.0,7.0
4/cs18442242364415357226.png,2.0,1.0
4/cs17647406066874905760.png,3.0,8.0
4/cs17878651542148392800.png,0.0,6.0
4/cs2182508698705058659.png,1.0,6.0
4/cs18062350642701653197.png,3.0,5.0
4/cs17562461092687956987.png,2.0,0.0
4/cs17889168284959158090.png,0.0,6.0
4/cs183642681866826932.png,1.0,1.0
4/cs17847523153958491381.png,2.0,2.0
4/cs17609890403768718717.png,2.0,2.0
4/cs18167337830926814351.png,4.0,7.0
4/cs18214500948013822304.png,1.0,1.0
4/cs2096464672265394922.png,3.0,7.0
4/cs17722839290614689781.png,2.0,1.0
4/cs17628505886736394003.png,3.0,9.0
4/cs17850261132844569012.png,2.0,5.0
4/cs18067230508247249574.png,3.0,9.0
4/cs18111222473895811038.png,1.0,5.0
4/cs18246590235943234724.png,4.0,8.0
4/cs18022820849886781532.png,1.0,7.0
4/cs2164595994174982424.png,2.0,8.0
4/cs1861359395236717799.png,4.0,1.0
4/cs17700859761916609848.png,3.0,1.0
4/cs17910739907039268322.png,4.0,4.0
4/cs2416275758806977824.png,0.0,10.0
4/cs17979102344133736213.png,1.0,1.0
4/cs18196466692072268273.png,1.0,4.0
4/cs2325754223481330165.png,0.0,1.0
4/cs17870085710352366906.png,3.0,10.0
4/cs2334017043676568194.png,0.0,8.0
4/cs2163058277593146543.png,4.0,0.0
4/cs18238165861904335957.png,3.0,10.0
4/cs18433517645742220595.png,1.0,0.0
4/cs2423017166399386508.png,0.0,4.0
4/cs17690395990383689547.png,0.0,5.0
4/cs18358883717746034471.png,4.0,6.0
4/cs17660120912703615241.png,1.0,9.0
4/cs17932317246676719353.png,4.0,8.0
4/cs1846592253483129042.png,1.0,6.0
4/cs2028344788229734840.png,4.0,1.0
4/cs2212360271107612751.png,4.0,5.0
4/cs18027158158436361698.png,0.0,1.0
4/cs1756859390204004415.png,2.0,7.0
4/cs2109978896612168226.png,3.0,10.0
4/cs18117619364866886794.png,0.0,5.0
4/cs1982249196822607893.png,3.0,6.0
4/cs1804436054800226018.png,1.0,8.0
4/cs2408417534764341943.png,1.0,7.0
4/cs17841985027535409092.png,2.0,7.0
4/cs18173021250196832289.png,2.0,5.0
4/cs17688415317303017126.png,1.0,3.0
4/cs2098268144421655660.png,2.0,5.0
4/cs17931622419404352215.png,0.0,9.0
4/cs17676081490990322279.png,4.0,9.0
4/cs17888533585974624869.png,1.0,5.0
4/cs17995982715329899061.png,2.0,9.0
4/cs1782177771430886754.png,3.0,10.0
4/cs18038032491218544180.png,4.0,5.0
4/cs2356604706746696152.png,2.0,8.0
4/cs17987186836190730790.png,2.0,3.0
4/cs18341477321743178608.png,1.0,5.0
4/cs18099435738400184515.png,1.0,2.0
4/cs18043420829187051736.png,1.0,3.0
4/cs17581230927803901644.png,2.0,9.0
4/cs2404863191534886145.png,3.0,1.0
4/cs2073344415338091413.png,3.0,9.0
4/cs2236620929451393081.png,4.0,3.0
4/cs2392384912964345876.png,0.0,4.0
4/cs17770077952351721882.png,4.0,0.0
4/cs1864618194093926178.png,1.0,2.0
4/cs18407378925345989043.png,3.0,5.0
4/cs1925534778756780404.png,3.0,3.0
4/cs1902464628485186778.png,4.0,1.0
4/cs18329002653578456775.png,2.0,6.0
4/cs1889265396533452419.png,0.0,4.0
4/cs17848388980998357979.png,4.0,3.0
4/cs17858881486212432294.png,0.0,0.0
4/cs2187304650829038881.png,1.0,4.0
4/cs17653503821899381316.png,2.0,10.0
4/cs1798012632717734455.png,3.0,8.0
4/cs17992968664247345369.png,0.0,4.0
4/cs2231883220208860702.png,1.0,3.0
4/cs17880011045624498582.png,4.0,8.0
4/cs18005014926340657980.png,0.0,9.0
4/cs17879541244557999804.png,3.0,8.0
4/cs2376019223691978936.png,2.0,4.0
4/cs175456768020417679.png,0.0,0.0
4/cs1810128700096464727.png,2.0,5.0
4/cs17897491573713577192.png,0.0,10.0
4/cs18246604553885164279.png,3.0,0.0
4/cs18347455532655457120.png,0.0,9.0
4/cs17708923043239065670.png,1.0,10.0
4/cs17803238709542951899.png,1.0,1.0
4/cs18105224212264578004.png,0.0,1.0
4/cs2106018950030139467.png,0.0,5.0
4/cs17733584858444113441.png,3.0,2.0
4/cs18137996476587156216.png,1.0,7.0
4/cs1998381442538787851.png,3.0,7.0
4/cs2444515817938698187.png,4.0,6.0
4/cs17647351792655027430.png,0.0,7.0
4/cs2193640232077082755.png,2.0,8.0
4/cs1943787957458884583.png,1.0,2.0
4/cs18040315234309909249.png,4.0,5.0
4/cs18392380976559251756.png,1.0,1.0
4/cs17864461552122213451.png,1.0,9.0
4/cs17767537879960079301.png,2.0,5.0
4/cs18102248868844045026.png,0.0,10.0
4/cs18143505125568599305.png,4.0,8.0
4/cs17567343974522493829.png,4.0,1.0
4/cs17714964370756326519.png,0.0,1.0
4/cs17645327110335745195.png,2.0,4.0
4/cs1911109039091649020.png,3.0,4.0
4/cs17786592138290854765.png,0.0,3.0
4/cs17788748817772857004.png,0.0,2.0
4/cs17945912107446710791.png,4.0,3.0
4/cs2381361391319661445.png,3.0,1.0
4/cs18154583368961321513.png,1.0,1.0
4/cs17828458329311892308.png,4.0,4.0
4/cs17761426603709026389.png,1.0,8.0
4/cs17573293625071962766.png,4.0,7.0
4/cs1917010052141333215.png,3.0,0.0
4/cs17989152785448638754.png,1.0,9.0
4/cs2162548243772340873.png,4.0,6.0
4/cs2287689370708792365.png,3.0,3.0
4/cs1774205014289879748.png,1.0,7.0
4/cs17775763677724861794.png,2.0,8.0
4/cs18041322327796627477.png,3.0,3.0
4/cs17927143065919381817.png,4.0,9.0
4/cs18433444159384900804.png,3.0,5.0
4/cs1892168588248493472.png,4.0,7.0
4/cs17564002824822619235.png,2.0,6.0
4/cs18258286766881756763.png,2.0,2.0
4/cs1888708212205856971.png,4.0,9.0
4/cs1882070598384757103.png,0.0,10.0
4/cs17803532506095917876.png,1.0,2.0
4/cs1799672572330387272.png,0.0,10.0
4/cs17774833502699388672.png,0.0,3.0
4/cs18323135688180195934.png,0.0,0.0
4/cs17823707968844929252.png,0.0,0.0
4/cs1786695135131009299.png,2.0,3.0
4/cs17859353735299449614.png,0.0,5.0
4/cs2295931677085386309.png,2.0,2.0
4/cs2098225707708623815.png,0.0,4.0
4/cs18090821451632774084.png,0.0,9.0
4/cs17990479356116832563.png,0.0,0.0
4/cs18104944450893306088.png,3.0,10.0
4/cs2063586189989576909.png,0.0,6.0
4/cs2264891186163874734.png,3.0,1.0
4/cs18266850338987690184.png,1.0,10.0
4/cs1940164587090983590.png,4.0,10.0
4/cs17546167020367524117.png,4.0,6.0
4/cs18002830879490167293.png,0.0,7.0
4/cs2051638438133421285.png,1.0,4.0
4/cs1806157395776589946.png,3.0,0.0
4/cs17620184341784400985.png,0.0,1.0
4/cs2195441293391715496.png,3.0,7.0
4/cs18002451869861752768.png,4.0,9.0
4/cs17558187584877649796.png,3.0,8.0
4/cs18273580714988751715.png,4.0,8.0
4/cs18310565395001367218.png,0.0,1.0
4/cs2244556529040484678.png,3.0,5.0
4/cs18187902787523542292.png,4.0,4.0
4/cs2102627240433823862.png,3.0,8.0
4/cs2439755555049766516.png,4.0,10.0
4/cs17953833898719921845.png,3.0,5.0
4/cs17873463881252129082.png,1.0,7.0
4/cs1968057274589835603.png,4.0,10.0
4/cs2182078845795481731.png,0.0,8.0
4/cs1979108697740039327.png,0.0,10.0
4/cs18082151424395427960.png,1.0,5.0
4/cs18433625451837139841.png,3.0,2.0
4/cs2258842864286300739.png,1.0,4.0
4/cs17637903275580230982.png,1.0,0.0
4/cs1942784158704452285.png,1.0,4.0
4/cs18202244585921336400.png,0.0,5.0
4/cs1866007134547733651.png,0.0,7.0
4/cs2053039544214869789.png,3.0,3.0
4/cs18087035120754602911.png,2.0,0.0
4/cs1765611413313867323.png,2.0,6.0
4/cs17661867554248690540.png,1.0,4.0
4/cs2307576621970304597.png,4.0,7.0
4/cs17590183005764951869.png,4.0,9.0
4/cs2051335595782300969.png,4.0,1.0
4/cs1906352324407758950.png,3.0,1.0
1/cs1345907708494849283.png,3.0,7.0
1/cs13736557300892628645.png,1.0,5.0
1/cs13431122282303120907.png,3.0,0.0
1/cs13073071472287915743.png,0.0,2.0
1/cs13393913618442487900.png,2.0,3.0
1/cs13823012787455565359.png,4.0,1.0
1/cs13906418378148195744.png,4.0,0.0
1/cs13509843520951924313.png,0.0,4.0
1/cs13306119976837976732.png,1.0,8.0
1/cs13792403945790074617.png,0.0,6.0
1/cs1362351663509901729.png,3.0,6.0
1/cs14101402455766099361.png,4.0,5.0
1/cs14463527273220694887.png,3.0,9.0
1/cs14322889046563447883.png,0.0,5.0
1/cs13466064227105268464.png,2.0,1.0
1/cs13700759279909998429.png,1.0,6.0
1/cs14002370625926498533.png,2.0,6.0
1/cs1335483116596431030.png,1.0,9.0
1/cs13776913463729168517.png,0.0,4.0
1/cs14344667529247431827.png,3.0,8.0
1/cs14416684315840022121.png,4.0,9.0
1/cs13274691079114564601.png,1.0,0.0
1/cs13833955623081810029.png,1.0,1.0
1/cs13515212799375810110.png,0.0,5.0
1/cs14379246001590026501.png,4.0,6.0
1/cs14251856446057266434.png,2.0,0.0
1/cs13599734644390613366.png,0.0,6.0
1/cs13750565717483292209.png,3.0,9.0
1/cs13297646531976364591.png,1.0,10.0
1/cs13617874768185176329.png,4.0,7.0
1/cs14114269558620859766.png,2.0,9.0
1/cs14265802091295887380.png,0.0,9.0
1/cs13933016972872015861.png,3.0,5.0
1/cs13024285018193205249.png,3.0,9.0
1/cs14159968430771899645.png,4.0,8.0
1/cs14335392850316883505.png,2.0,1.0
1/cs1441384176817654881.png,0.0,9.0
1/cs14474867420084333560.png,1.0,4.0
1/cs13413633795480234790.png,1.0,0.0
1/cs13283686335208829295.png,4.0,9.0
1/cs13658301596158413075.png,1.0,6.0
1/cs13014052417092131028.png,1.0,10.0
1/cs14428217583684482433.png,1.0,2.0
1/cs13049305403580090692.png,1.0,9.0
1/cs13251971942724485954.png,3.0,7.0
1/cs13900894949084640175.png,1.0,5.0
1/cs13826185801222839433.png,4.0,0.0
1/cs1301981393601476813.png,2.0,6.0
1/cs13073088376247639297.png,3.0,6.0
1/cs14183273630929809166.png,3.0,9.0
1/cs13860499096154662192.png,4.0,0.0
1/cs14013133092908807476.png,2.0,6.0
1/cs14285993096826995788.png,2.0,0.0
1/cs13633320953374404382.png,0.0,8.0
1/cs13649958408327358514.png,2.0,7.0
1/cs13021227479811041485.png,3.0,5.0
1/cs14496050744185941203.png,3.0,5.0
1/cs14189429740202203095.png,3.0,8.0
1/cs13056145478668197800.png,0.0,9.0
1/cs1350899411594895764.png,1.0,5.0
1/cs14342324263232846687.png,1.0,6.0
1/cs13391809496386587349.png,2.0,7.0
1/cs13175354853161038037.png,1.0,4.0
1/cs13284216274854472101.png,0.0,5.0
1/cs14383835522729560717.png,4.0,10.0
1/cs13445922489151491867.png,4.0,8.0
1/cs13190277103827787021.png,4.0,9.0
1/cs13177478808357609980.png,1.0,5.0
1/cs13289777902390260621.png,4.0,1.0
1/cs14306769768619460951.png,2.0,8.0
1/cs13689322762749844072.png,2.0,7.0
1/cs14333507647553265607.png,2.0,6.0
1/cs13637981088891499437.png,0.0,0.0
1/cs14217465757684756928.png,2.0,9.0
1/cs14453745503430656727.png,2.0,1.0
1/cs14410747129167665842.png,3.0,6.0
1/cs14356706900050963958.png,0.0,5.0
1/cs13326606434011671744.png,2.0,1.0
1/cs14167444168848193317.png,2.0,7.0
1/cs13541394829232503540.png,4.0,2.0
1/cs13868003144293609585.png,1.0,8.0
1/cs14142955435532376970.png,3.0,3.0
1/cs13025061853975552695.png,1.0,0.0
1/cs14511878522736966501.png,2.0,1.0
1/cs13726095381801318598.png,0.0,7.0
1/cs13371935783255849185.png,1.0,1.0
1/cs13390313441777869504.png,1.0,8.0
1/cs14123896489882504624.png,4.0,0.0
1/cs14156460967542960554.png,4.0,5.0
1/cs13680420957284227164.png,1.0,7.0
1/cs13956824292546313779.png,1.0,10.0
1/cs13558150811502274273.png,1.0,3.0
1/cs13532192561829830019.png,3.0,3.0
1/cs13713943413050714284.png,0.0,5.0
1/cs13888651744335731733.png,0.0,2.0
1/cs13503538568978431728.png,0.0,4.0
1/cs13139057804275064964.png,4.0,6.0
1/cs13508628399707569321.png,1.0,6.0
1/cs13892218363046564201.png,4.0,5.0
1/cs13704418952638513980.png,1.0,6.0
1/cs13218431725095156931.png,4.0,8.0
1/cs13453818949329911058.png,2.0,3.0
1/cs13820141535735157229.png,2.0,9.0
1/cs13514216009901269979.png,0.0,0.0
1/cs14302102437060410480.png,1.0,8.0
1/cs1432927017106231754.png,0.0,5.0
1/cs13742109895286991844.png,4.0,1.0
1/cs13242086130558084167.png,2.0,6.0
1/cs1357237615059401478.png,4.0,2.0
1/cs1412001397981244262.png,0.0,0.0
1/cs13303911246095628283.png,3.0,2.0
1/cs13690949929234236443.png,3.0,7.0
1/cs13885765081643362957.png,3.0,2.0
1/cs13798423588015307693.png,0.0,1.0
1/cs13543239358872911517.png,4.0,4.0
1/cs13557177050591911607.png,3.0,10.0
1/cs13252425919165827484.png,4.0,3.0
1/cs14280907117864239814.png,2.0,1.0
1/cs13014733702802999762.png,0.0,4.0
1/cs13403229006229651757.png,2.0,9.0
1/cs13089586729677018069.png,4.0,5.0
1/cs13471742219223903562.png,4.0,1.0
1/cs1439352432936780633.png,2.0,1.0
1/cs14347389115478848538.png,3.0,10.0
1/cs13785400284811765725.png,0.0,1.0
1/cs14227081326831352168.png,0.0,8.0
1/cs13756994960527014385.png,2.0,9.0
1/cs14448579227263509639.png,0.0,8.0
1/cs1414375785984675308.png,3.0,6.0
1/cs14111878949804599564.png,1.0,8.0
1/cs1382044192967376304.png,0.0,10.0
1/cs13730747048375433518.png,1.0,6.0
1/cs13283237089409385249.png,1.0,1.0
1/cs14296480236447475798.png,1.0,2.0
1/cs13455680314175954430.png,2.0,5.0
1/cs14271464468551191767.png,3.0,7.0
1/cs13535601569118902268.png,3.0,1.0
1/cs1365783950372235659.png,0.0,9.0
1/cs14113574458308052677.png,2.0,10.0
1/cs14088121374923410130.png,1.0,0.0
1/cs13104854522919707402.png,0.0,5.0
1/cs14035014785866603590.png,0.0,10.0
1/cs14253736901784119778.png,4.0,6.0
1/cs1402805841419788426.png,2.0,6.0
1/cs13692247260252825312.png,2.0,4.0
1/cs13570385532143174422.png,3.0,7.0
1/cs13737680116755182841.png,4.0,6.0
1/cs14045528948766416829.png,1.0,0.0
1/cs1418457835516330076.png,3.0,6.0
1/cs13964543303173796242.png,2.0,2.0
1/cs13554438719476327832.png,0.0,5.0
1/cs13847048950726582836.png,0.0,7.0
1/cs14378059821350980925.png,1.0,7.0
1/cs14173649697678194503.png,1.0,0.0
1/cs138421726838804589.png,1.0,1.0
1/cs13646699038180875997.png,1.0,9.0
1/cs13389812708727823600.png,2.0,9.0
1/cs13217909957133733813.png,0.0,0.0
1/cs13918295171070674763.png,1.0,9.0
1/cs14500949963228743810.png,2.0,1.0
1/cs13090704282995518733.png,3.0,8.0
1/cs14255522134511996524.png,0.0,6.0
1/cs13074662025275891137.png,0.0,6.0
1/cs13329449625351087968.png,1.0,3.0
1/cs13750240303805583939.png,3.0,3.0
1/cs14361476862800783012.png,2.0,6.0
1/cs1405808684887719144.png,3.0,6.0
1/cs14159843489577079430.png,2.0,2.0
1/cs14195091828835378432.png,1.0,1.0
1/cs13195555433926924518.png,4.0,6.0
1/cs14433435371559778704.png,3.0,7.0
1/cs14091032933234677018.png,0.0,7.0
1/cs1405546147315506951.png,0.0,9.0
1/cs14011537062794841148.png,3.0,8.0
1/cs14262237291276637567.png,0.0,6.0
1/cs14339756525007541554.png,2.0,10.0
1/cs13592113726483173942.png,4.0,0.0
1/cs13682200036738892476.png,4.0,1.0
1/cs13936217643866133904.png,2.0,1.0
1/cs14285239110733594045.png,3.0,0.0
1/cs13612642369702877760.png,0.0,5.0
1/cs13497830216441197078.png,4.0,7.0
1/cs13960200013835602041.png,1.0,0.0
1/cs14045346686536120489.png,4.0,2.0
1/cs13404570006316311370.png,2.0,2.0
1/cs13265203688655872214.png,2.0,8.0
1/cs14055335272823104539.png,1.0,3.0
1/cs13501456747951166673.png,4.0,1.0
1/cs13268068217899042238.png,2.0,2.0
1/cs14274525308997798533.png,1.0,6.0
1/cs13900937049351788421.png,2.0,7.0
1/cs13031899864115209483.png,1.0,1.0
1/cs13627885361201771912.png,0.0,6.0
1/cs13697536785902036088.png,0.0,8.0
1/cs14183353798292274836.png,0.0,8.0
1/cs13330037283335671978.png,4.0,2.0
1/cs1380421374137470186.png,4.0,1.0
1/cs13886773308962004264.png,3.0,0.0
1/cs14200957870736264038.png,2.0,0.0
1/cs14021191411701042991.png,2.0,2.0
1/cs13012219938277253378.png,0.0,8.0
1/cs13815249823225673516.png,1.0,5.0
1/cs13838668599244231667.png,2.0,0.0
1/cs13232393701083260061.png,1.0,5.0
1/cs14402749565740403479.png,0.0,6.0
1/cs14089263999863447675.png,3.0,4.0
1/cs13538497475806282594.png,4.0,4.0
1/cs14407881260369172756.png,3.0,0.0
1/cs13741139834146359615.png,3.0,4.0
1/cs13242418474528409435.png,4.0,8.0
1/cs13401816870375093059.png,3.0,5.0
1/cs13226279065243140305.png,3.0,6.0
1/cs13617759844427103585.png,2.0,3.0
1/cs13915649827685608904.png,3.0,1.0
1/cs14150268872048049387.png,1.0,0.0
1/cs13531875171863253963.png,3.0,6.0
1/cs13853081227577714671.png,4.0,10.0
1/cs13296820867095629522.png,2.0,1.0
1/cs13123990611529888718.png,3.0,0.0
1/cs14222606756185257159.png,3.0,10.0
1/cs13617986840478458651.png,0.0,7.0
1/cs13125403701662393332.png,3.0,9.0
1/cs13382372717449235640.png,4.0,9.0
1/cs13793373483073203018.png,2.0,9.0
1/cs14329757324980080446.png,3.0,10.0
1/cs13877979630967398203.png,2.0,4.0
1/cs1401643689500413279.png,0.0,1.0
1/cs1383370450775993661.png,0.0,5.0
1/cs14120957687455930855.png,4.0,6.0
1/cs13069184830289401466.png,0.0,7.0
1/cs13287303771406422669.png,2.0,0.0
1/cs13669815671389691020.png,0.0,7.0
1/cs14258417703020684985.png,0.0,8.0
1/cs14060462674104446670.png,1.0,2.0
1/cs14065691533921047868.png,1.0,7.0
1/cs13688525427351802750.png,3.0,2.0
1/cs13219964777350204154.png,0.0,9.0
1/cs1307150300062918408.png,0.0,3.0
1/cs14126821880185313395.png,1.0,10.0
1/cs14463198772824964134.png,2.0,0.0
1/cs14430765247784661503.png,4.0,1.0
1/cs14351610770293710986.png,0.0,6.0
1/cs14329797460179415439.png,3.0,5.0
1/cs14415204592156054273.png,0.0,2.0
1/cs14446362417452651813.png,2.0,10.0
1/cs14375790423024624424.png,4.0,1.0
7/cs6097128008225010959.png,3.0,5.0
7/cs5743845077779172607.png,4.0,10.0
7/cs654681009730348154.png,4.0,3.0
7/cs6973287004958335497.png,3.0,7.0
7/cs6235474347798379902.png,0.0,5.0
7/cs6214078743833362793.png,3.0,4.0
7/cs6941790651512201700.png,2.0,8.0
7/cs6954199495695636827.png,4.0,1.0
7/cs5492903036403409549.png,0.0,1.0
7/cs5648024380567710049.png,4.0,8.0
7/cs5714800198885410026.png,1.0,1.0
7/cs6133904186930304666.png,2.0,10.0
7/cs6300736166805013090.png,2.0,4.0
7/cs6201039567129675441.png,1.0,0.0
7/cs6438434409554854346.png,3.0,6.0
7/cs6167383762465365881.png,1.0,7.0
7/cs5807758477726866403.png,2.0,1.0
7/cs5794218864935300835.png,1.0,6.0
7/cs6081756110837230762.png,2.0,10.0
7/cs569194820749637405.png,0.0,8.0
7/cs6889241294723307245.png,2.0,2.0
7/cs588611135903284941.png,2.0,8.0
7/cs6948921305230514407.png,2.0,3.0
7/cs6390435293890906902.png,1.0,5.0
7/cs6754120973447467244.png,4.0,6.0
7/cs6731503434090384270.png,4.0,9.0
7/cs5702240709388042251.png,2.0,2.0
7/cs6284558555933665695.png,4.0,3.0
7/cs5742064039676456128.png,2.0,3.0
7/cs6403781215846851815.png,3.0,5.0
7/cs6622063150440108937.png,0.0,8.0
7/cs6659866810143884842.png,2.0,8.0
7/cs6207010909785153361.png,1.0,4.0
7/cs6290142270865952919.png,4.0,1.0
7/cs6026751156493750204.png,4.0,5.0
7/cs5517920021442791582.png,4.0,7.0
7/cs5759912787685313276.png,2.0,2.0
7/cs6664627123053010757.png,1.0,4.0
7/cs5824672821402548777.png,3.0,0.0
7/cs6695217014581349579.png,0.0,0.0
7/cs6072677748520663351.png,0.0,2.0
7/cs6327782975357556172.png,1.0,9.0
7/cs6097514658832689023.png,2.0,7.0
7/cs658128471784619513.png,0.0,6.0
7/cs6022734379546094578.png,0.0,3.0
7/cs6912276340997303810.png,3.0,6.0
7/cs6517818908486414341.png,2.0,3.0
7/cs5501660036759119020.png,3.0,10.0
7/cs6492966071821048019.png,0.0,0.0
7/cs5759887903720880579.png,4.0,0.0
7/cs5991338631469543674.png,0.0,6.0
7/cs6454426601526864485.png,3.0,7.0
7/cs6729660442222866817.png,1.0,3.0
7/cs6141810039691127286.png,4.0,9.0
7/cs581893181333834871.png,4.0,8.0
7/cs6817968650436805534.png,2.0,6.0
7/cs6136960048002528143.png,0.0,0.0
7/cs5690523543908086748.png,0.0,6.0
7/cs6419489646384064377.png,2.0,4.0
7/cs5610860028365851240.png,4.0,8.0
7/cs5882789118008054490.png,4.0,2.0
7/cs6155792871134764998.png,4.0,2.0
7/cs663270517206786601.png,4.0,7.0
7/cs6069710898627771442.png,2.0,1.0
7/cs6858833604879242827.png,0.0,5.0
7/cs6941638580184961491.png,4.0,10.0
7/cs6458073489075428952.png,1.0,5.0
7/cs6927008597464132730.png,1.0,0.0
7/cs5946605140837687544.png,4.0,8.0
7/cs6354339391579673920.png,4.0,8.0
7/cs6639516441337173310.png,1.0,7.0
7/cs6896186039177967482.png,2.0,6.0
7/cs640206356249751582.png,4.0,7.0
7/cs6657384682537535697.png,1.0,4.0
7/cs5532867355502977847.png,3.0,1.0
7/cs6240097150593435471.png,0.0,2.0
7/cs5912919662440772064.png,2.0,10.0
7/cs5760403914295837758.png,4.0,5.0
7/cs6167192051771909588.png,0.0,8.0
7/cs5978539555196601596.png,0.0,3.0
7/cs6487650657185444982.png,4.0,8.0
7/cs6373712745439508939.png,2.0,5.0
7/cs6200209112729403175.png,4.0,1.0
7/cs6564809708146426407.png,3.0,8.0
7/cs6372640084250819195.png,3.0,1.0
7/cs6353779352746740786.png,2.0,1.0
7/cs604366579907912068.png,0.0,4.0
7/cs5607731858250996988.png,0.0,5.0
7/cs6974058244270188841.png,4.0,9.0
7/cs6781467570126711152.png,1.0,3.0
7/cs6550357294899495272.png,0.0,7.0
7/cs6368429553645159190.png,3.0,4.0
7/cs5703327300073638021.png,2.0,0.0
7/cs6540740993942772568.png,2.0,6.0
7/cs615620315845786603.png,4.0,9.0
7/cs5504791106898023283.png,2.0,0.0
7/cs6837356950679692324.png,2.0,8.0
7/cs6372452736194473556.png,4.0,10.0
7/cs6103623931049715727.png,3.0,10.0
